producer_timestamp,latency_sec,msg_rate_per_sec,throughput_KBps,size_bytes
1752722341.7168958,77.58509458875656,40.665341922931376,5.044538001871601,130.132
1752722246.8874595,183.8470119957924,104.21428662175892,12.927712659282498,130.904
1752722269.741246,169.9252771205902,162.97246631480672,20.2248684443956,130.452
1752722296.659945,72.38365363407135,61.930522521560384,7.688778330494902,130.266
1752722364.647921,79.88208939170838,179.31969918878755,22.256834886617206,130.73
1752722298.991144,135.57915797328948,121.98756997950976,15.1349085567212,130.088
1752722391.1231096,37.72262023115158,95.95392495629197,11.908152473932098,130.216
1752722280.6351533,140.95937769937515,57.510724918384966,7.130679328104798,130.438
1752722441.129109,0.789996310710907,113.95997411590112,14.146052576235405,130.13
1752722258.4440172,162.42081810903548,5.37346854007967,0.6650284996108001,130.386
1752722252.520807,187.59263632011414,159.85418911208836,19.836483412523094,131.132
1752722175.4091513,211.44955766773225,117.51727922602414,14.5800690303066,129.922
1752722262.9268887,173.09770022010804,12.442932039960493,1.5403909760544,129.91
1752722439.2688725,0.8881576027870178,128.07070118991416,15.902527708533297,130.314
1752722242.7079372,161.27314637184142,40.50011515194949,5.026875049969599,130.116
1752722313.9668577,114.51123169612885,66.18715498861324,8.2084070496575,130.282
1752722309.0139308,65.60529607343673,80.06469961689422,9.937720036719998,129.968
1752722323.5364225,92.34382693624497,86.57749208825553,10.745567822961497,130.296
1752722159.8238306,288.38206215047836,75.69178847841117,9.390525707703201,128.268
1752722282.201336,144.48373697805405,26.480314992147207,3.2815297473706004,130.026
1752722222.3454576,196.5187347049713,29.271746980098207,3.6229187182607014,130.438
1752722211.8390193,202.9169609284401,14.389729089609924,1.7802928542428007,130.176
1752722316.0243754,148.49892022418976,47.0000523786952,5.8343108170565,129.93
1752722329.921807,113.1016542892456,71.35913347340933,8.851879143365199,130.588
1752722462.7433586,0.9758050398826599,55.981002938749604,6.947022537615101,130.684
1752722462.222843,1.3506583185195924,131.29132903504816,16.304178844350197,130.736
1752722229.1611006,186.15352231407167,17.951525864033727,2.2223970393212,130.218
1752722417.1633525,41.48503356409073,111.84122250000314,13.8868904933776,129.828
1752722471.4126022,1.321614327430725,113.79995724456056,14.127157300157004,130.216
1752722358.358776,74.59633571338654,68.61006495524887,8.517500491604297,129.834
1752722185.8748531,228.04030080032348,9.021116643597582,1.1140499542802003,130.022
1752722410.3763518,22.32482655143738,116.51807364600995,14.468621102046102,130.372
1752722201.7030163,232.63703783082963,150.43622540423897,18.6661899622329,129.536
1752722307.6603625,127.15592495965957,123.62971902050361,15.338588910345699,130.06
1752722419.523816,2.7268979859352114,55.539578196552625,6.8915827199856015,130.034
1752722193.081381,233.41685978269578,84.25929266094964,10.450089503718502,129.852
1752722337.4179888,91.81151571702956,57.153873007161,7.096757590741899,130.54
1752722402.2543309,32.70745735645294,67.21762720756121,8.345137225717199,130.45
1752722362.9426906,64.88071011686326,75.15766635073136,9.3300175035323,129.89
1752722444.5611856,10.312833537578582,205.2908501018265,25.482472301456397,130.574
1752722245.6179943,182.06058440113068,38.23127566134604,4.736278819609698,130.308
1752722294.4504178,110.44317734289169,73.52947895009451,9.128351241904902,130.176
1752722246.4711883,169.39401015901566,21.49962071989512,2.6644065030183004,130.472
1752722445.3446045,1.2637551288604736,129.1790696192491,16.0401190887251,130.328
1752722373.692742,55.43268884086609,110.8639833465502,13.755290588601802,130.584
1752722344.5073917,88.06317410469055,77.88392251678242,9.664904579621002,130.904
1752722363.225316,46.77877999925614,100.73461860819314,12.506474093818898,130.428
1752722337.1055057,106.9977034330368,174.72753341188948,21.685216578578903,129.762
1752722447.6111057,8.07411631822586,208.0253254333798,25.821060739901498,130.24
1752722264.390416,167.0534386739731,107.55529684210912,13.342992903839,130.586
1752722238.2327092,192.26860963201523,102.5314446318357,12.717559888832998,130.374
1752722462.7713466,1.0605335631370545,114.23235034569196,14.180504909880403,130.134
1752722296.208542,177.36242680358887,22.387157382758353,2.7775748089140007,130.46
1752722333.6279242,92.54157923555374,128.51522370693516,15.9467603243626,130.518
1752722380.7409284,47.59818885803222,89.80559455033145,11.1475488005604,130.51
1752722177.220354,236.46020123243332,7.222865540867943,0.8910654891648999,129.534
1752722244.7977424,148.30994603443145,48.7062732514778,6.046416187591999,130.348
1752722272.8489077,116.71143088531494,109.21029090280973,13.549298967390902,130.674
1752722343.8015363,81.75706015205384,62.196003712321186,7.722020107870199,130.18
1752722149.6143825,260.25579823732375,1.8656680949297242,0.22877820490089998,128.582
1752722307.0483873,111.3822023243904,33.72888446522285,4.183585278337399,130.24
1752722319.9084446,31.710689504146576,70.47174745531103,8.749167902918202,130.39
1752722316.3144252,118.7396330037117,125.26908929523307,15.542555116341504,130.44
1752722199.0891118,225.25838574552537,20.219817778907565,2.4962525905962996,129.946
1752722249.7870548,162.2507383708954,3.5860787998012147,0.44277082822209995,130.274
1752722228.309502,117.15080102109908,33.40036209717709,4.1445052488829,130.044
1752722268.802002,168.3558820672035,46.95882493721217,5.819836920881201,129.684
1752722311.3038712,112.88792856311798,68.7231520920733,8.531718907212998,129.99
1752722283.401917,135.48895246458054,24.73159944445219,3.0646833134645,130.248
1752722325.829038,94.8147348561287,76.18683517629688,9.4529848332079,130.888
